Regime Information 
 Unit triggered from 130khz filter 
 Logged clicks regardless of ratio
Logged clicks regardless of click length
Logged clicks regardless of inter-click length
10 or 0.129 milli volts
Gain on Logger = 12 
50 us Minimum / 800 us Maximum
1000 us Minimum / 500000 us Maximum

Session start time 08:19:45:000000 01/05/2017 
 Session end time 21:42:10:000000 04/05/2017 
 Click Time,Click Length,Inter-Click Interval,Amplitude 130khz, Amplitude 60khz 
104226.041563,38,19.887558,0.323529,0.970588 
104226.043853,38,0.002290,0.258824,0.116471 
104227.379711,22,1.335858,0.194118,0.232941 
104227.385664,8,0.005953,0.155294,0.155294 
104227.466725,25,0.081061,0.168235,0.220000 
104246.006687,3,18.539963,0.129412,0.349412 
104257.195478,10,11.188791,0.491765,1.604706 
104257.301295,9,0.105817,0.129412,0.194118 
104281.102090,7,23.800795,0.142353,0.194118 
104282.168950,12,1.066860,0.142353,0.569412 
104282.173728,7,0.004778,0.155294,0.284706 
104282.173945,18,0.000217,0.194118,0.530588 
104282.176653,27,0.002708,0.168235,0.349412 
104282.181605,31,0.004952,0.284706,0.698824 
104282.181870,35,0.000265,0.155294,0.388235 
104282.408881,37,0.227011,0.181176,0.245882 
104317.190970,46,34.782089,0.478824,0.323529 
104317.195778,1,0.004808,0.129412,0.142353 
104335.057234,46,17.861456,0.181176,0.258824 
104335.057672,14,0.000438,0.155294,0.297647 
104335.067273,15,0.009601,0.155294,0.245882 
104335.068227,3,0.000954,0.129412,0.297647 
104340.927367,67,5.859140,0.168235,0.103529 
104340.931329,11,0.003962,0.155294,0.051765 
104340.952516,2633,0.021187,0.129412,0.310588 
104341.904487,24,0.951971,0.155294,0.116471 
104342.571460,48,0.666973,0.168235,0.271765 
104343.291909,51,0.720449,0.220000,0.388235 
104344.312295,4,1.020386,0.181176,0.452941 
104344.313464,19,0.001169,0.194118,0.465882 
104346.211174,50,1.897710,0.245882,0.310588 
104346.214776,66,0.003602,0.232941,0.336471 
104348.144923,3,1.930147,0.129412,0.478824 
104351.232924,25,3.088001,0.181176,0.401176 
104353.001822,53,1.768898,0.181176,0.284706 
104353.002118,5,0.000296,0.129412,0.142353 
104353.041131,11,0.039013,0.129412,0.116471 
104353.042111,35,0.000980,0.220000,0.090588 
104353.045962,3,0.003851,0.698824,1.772941 
104369.046241,9,16.000278,0.129412,0.090588 
104366.453658,70,0.000000,0.168235,0.116471 
104366.468061,4,0.014403,0.129412,0.116471 
104386.757502,1,20.289440,0.116471,0.504706 
104386.757876,5,0.000374,0.142353,0.220000 
104386.758667,30,0.000791,0.129412,0.595294 
104386.759949,3,0.001282,0.129412,0.634118 
104392.948277,8,6.188328,0.129412,0.155294 
104413.058041,3,20.109764,0.116471,0.530588 
104461.523542,21,48.465500,0.232941,0.608235 
104462.236903,1,0.713361,0.129412,0.245882 
104485.701845,11,23.464943,0.129412,0.245882 
104485.703154,58,0.001309,0.220000,0.452941 
104485.704046,94,0.000892,0.245882,0.440000 
104485.705129,1,0.001083,0.271765,0.672941 
104485.705943,8,0.000814,0.129412,0.310588 
104485.706372,9,0.000429,0.116471,0.375294 
104485.706945,15,0.000573,0.155294,0.478824 
104485.707276,28,0.000331,0.258824,0.543529 
104485.708642,24,0.001366,0.168235,0.232941 
104485.709031,5,0.000389,0.129412,0.155294 
104488.303623,166,2.594592,0.103529,0.194118 
104488.305396,13,0.001773,0.142353,0.194118 
104488.324088,19,0.018692,0.155294,0.349412 
104488.354583,15,0.030495,0.168235,0.220000 
104492.348433,4,3.993850,0.116471,0.440000 
104492.352761,65,0.004328,0.207059,0.621176 
104492.403167,6,0.050406,0.129412,0.207059 
104501.689798,9,9.286631,0.129412,0.103529 
104521.627884,26,19.938086,0.142353,0.129412 
104524.252116,53,2.624232,0.271765,0.349412 
104524.252634,17,0.000518,0.194118,0.207059 
104524.253794,52,0.001160,0.207059,0.427059 
104524.254124,11,0.000330,0.168235,0.310588 
104524.256534,17,0.002410,0.155294,0.297647 
104524.260999,0,0.004465,0.207059,0.245882 
104524.442681,83,0.181682,0.297647,0.310588 
104525.109360,44,0.666679,0.168235,0.181176 
104538.774306,4,13.664946,0.142353,0.258824 
104544.275656,4,5.501350,0.155294,0.142353 
104544.299404,4,0.023748,0.116471,0.168235 
104563.897812,51,19.598408,0.349412,0.194118 
104563.900421,36,0.002609,0.168235,0.168235 
104576.191394,84,12.290973,0.181176,0.685882 
104579.251517,40,3.060123,0.194118,0.271765 
104582.139169,28,2.887652,0.181176,0.375294 
104598.602619,7,16.463449,0.155294,0.194118 
104599.617396,1,1.014777,0.116471,0.168235 
104604.720989,38,5.103593,0.155294,0.064706 
104604.735929,49,0.014940,0.181176,0.116471 
104608.102300,139,3.366371,0.116471,0.090588 
104625.910530,1,17.808229,0.155294,1.125882 
104627.361349,1224,1.450819,0.582353,1.164706 
104627.362778,5,0.001429,0.194118,0.621176 
104627.364046,11,0.001268,0.129412,0.401176 
104627.471393,4,0.107347,0.142353,0.245882 
104627.475956,12,0.004563,0.155294,0.155294 
104627.482861,9,0.006905,0.129412,0.116471 
104633.560980,13,6.078119,0.129412,0.155294 
104633.585810,2,0.024830,0.129412,0.129412 
104637.604972,4,4.019162,0.168235,0.245882 
104656.495903,30290,18.890930,0.414118,1.501176 
104645.727047,4,0.000000,0.129412,0.271765 
104645.732082,95,0.005035,0.207059,0.504706 
104645.735470,60,0.003388,0.116471,0.220000 
104646.764802,17,1.029332,0.129412,0.336471 
104646.769443,20,0.004641,0.194118,0.427059 
104646.881170,6,0.111727,0.129412,0.077647 
104683.155799,9,36.274628,0.155294,0.155294 
104683.173156,6,0.017357,0.155294,0.349412 
104693.761657,0,10.588501,0.155294,0.194118 
104696.784085,4,3.022428,0.142353,0.271765 
104696.787144,8,0.003059,0.168235,0.220000 
104696.818047,45,0.030903,0.181176,0.142353 
104703.444650,12,6.626603,0.129412,0.207059 
104703.743700,20,0.299050,0.129412,0.142353 
104703.746409,9,0.002709,0.129412,0.142353 
104713.585932,33,9.839523,0.155294,0.155294 
104727.132017,15,13.546085,0.155294,0.103529 
104732.017780,20,4.885763,0.181176,0.116471 
104738.455901,17,6.438121,0.155294,0.737647 
104741.068067,22384,2.612166,0.142353,0.194118 
104741.106570,61,0.038503,0.155294,0.297647 
104741.143913,11,0.037343,0.155294,0.556471 
104741.186458,66,0.042545,0.258824,0.621176 
104742.720029,26790,1.533571,0.155294,0.207059 
104742.853690,57,0.133661,0.362353,0.232941 
104745.601582,54,2.747892,0.155294,0.103529 
104745.650094,69,0.048512,0.336471,0.414118 
104745.653137,12,0.003043,0.168235,0.232941 
104746.934671,19,1.281534,0.142353,0.388235 
104747.721689,3,0.787018,0.129412,0.194118 
104748.774884,14,1.053195,0.168235,0.245882 
104748.778326,28,0.003442,0.194118,0.232941 
104748.778667,41,0.000341,0.220000,0.310588 
104748.797168,10,0.018501,0.168235,0.284706 
104768.938375,0,20.141207,0.116471,0.258824 
104766.774001,1,0.000000,0.116471,0.116471 
104768.329605,12,1.555604,0.142353,0.155294 
104768.961820,14,0.632215,0.155294,0.103529 
104776.312366,69,7.350546,0.232941,0.142353 
104776.316535,8,0.004169,0.142353,0.090588 
104776.317370,10,0.000835,0.155294,0.090588 
104812.824044,14632,36.506676,0.142353,0.737647 
104813.033993,15,0.209949,0.142353,0.297647 
104813.095525,132,0.061532,0.297647,0.491765 
104838.099864,6,25.004339,0.116471,0.142353 
104853.032999,30,14.933135,0.207059,0.310588 
104858.110211,142,5.077212,0.271765,0.207059 
104867.643789,58,9.533578,0.168235,0.245882 
104875.932685,10,8.288896,0.129412,0.220000 
104875.933501,232,0.000816,0.452941,0.388235 
104885.436612,0,9.503111,0.129412,0.116471 
104900.347251,113,14.910639,0.440000,1.358824 
104900.347969,1,0.000718,0.569412,1.423529 
104900.348184,99,0.000215,0.336471,0.931765 
104900.348711,18,0.000527,0.155294,0.336471 
104900.349707,20,0.000996,0.168235,0.297647 
104900.351390,1,0.001683,0.142353,0.297647 
104900.351951,59,0.000561,0.232941,0.310588 
104900.353546,227,0.001595,0.245882,1.125882 
104909.967550,52,9.614004,0.258824,0.207059 
104909.978006,12,0.010456,0.116471,0.220000 
104909.979181,0,0.001175,0.155294,0.129412 
104910.041561,18,0.062380,0.181176,0.232941 
104910.042448,18,0.000887,0.194118,0.297647 
104911.250431,21,1.207983,0.168235,0.323529 
104911.250906,18,0.000475,0.155294,0.310588 
104911.251252,40,0.000346,0.207059,0.323529 
104911.251524,46,0.000272,0.181176,0.245882 
104911.251865,19,0.000341,0.142353,0.349412 
104911.252250,1,0.000385,0.116471,0.284706 
104911.253554,10,0.001304,0.142353,0.401176 
104911.253836,8,0.000282,0.129412,0.245882 
104911.254223,36,0.000387,0.194118,1.307059 
104911.255219,28,0.000996,0.168235,0.401176 
104911.255617,57,0.000398,0.155294,0.271765 
104911.259807,52,0.004190,0.245882,0.556471 
104911.260253,14,0.000446,0.155294,0.336471 
104925.761322,15,14.501069,0.194118,0.297647 
104925.765536,18,0.004214,0.155294,0.375294 
104941.736089,10,15.970553,0.116471,0.051765 
104943.605436,8,1.869347,0.168235,0.194118 
104949.870042,43,6.264606,0.181176,0.103529 
104958.393070,47,8.523028,0.207059,0.297647 
104959.901409,196,1.508339,0.336471,0.375294 
104962.545193,19927,2.643784,0.181176,0.452941 
104963.745144,2,1.199951,0.103529,0.362353 
104978.368601,59,14.623457,0.336471,0.802353 
104978.370084,7,0.001483,0.142353,0.142353 
104981.838982,26,3.468898,0.181176,0.181176 
104985.694415,4,3.855433,0.142353,0.103529 
104985.698163,11,0.003748,0.155294,0.220000 
105004.181548,4,18.483385,0.129412,0.181176 
105021.414918,15562,17.233370,0.116471,0.155294 
105026.276016,19,4.861098,0.194118,0.841176 
105026.276460,10,0.000444,0.116471,0.245882 
105034.215946,4,7.939486,0.116471,0.271765 
105034.216828,64,0.000882,0.155294,0.194118 
105034.373111,10,0.156283,0.129412,0.220000 
105034.704190,9,0.331079,0.168235,0.181176 
105034.710070,3,0.005880,0.155294,0.271765 
105034.759827,72,0.049757,0.284706,0.478824 
105034.773302,85,0.013475,0.207059,0.232941 
105039.002903,11,4.229601,0.168235,0.207059 
105039.003155,18,0.000252,0.181176,0.077647 
105039.045099,30,0.041944,0.194118,0.077647 
105039.070622,12,0.025523,0.129412,0.051765 
105039.070876,12,0.000254,0.155294,0.077647 
105039.081934,18,0.011058,0.142353,0.038824 
105039.082185,32,0.000251,0.181176,0.064706 
105048.346028,16,9.263843,0.168235,0.297647 
105050.688028,3,2.342000,0.129412,0.323529 
105052.336454,24,1.648426,0.232941,0.129412 
105062.810780,20,10.474326,0.129412,0.168235 
105065.927837,38,3.117057,0.258824,0.245882 
105067.087985,4,1.160148,0.129412,0.090588 
105067.089299,3,0.001314,0.116471,0.077647 
105067.090197,27,0.000898,0.194118,0.103529 
105071.371206,26,4.281009,0.155294,0.271765 
105074.896138,35,3.524932,0.168235,0.440000 
105076.264598,3,1.368460,0.116471,0.168235 
105076.959526,4,0.694928,0.129412,0.194118 
105076.973493,7,0.013967,0.142353,0.181176 
105076.982835,7,0.009342,0.142353,0.440000 
105076.989076,10,0.006241,0.129412,0.595294 
105076.989384,7,0.000308,0.129412,0.427059 
105076.991614,50,0.002230,0.181176,0.543529 
105078.534546,4,1.542932,0.129412,0.181176 
105078.537567,3,0.003021,0.129412,0.194118 
105079.327540,3,0.789973,0.129412,0.129412 
105079.361171,13,0.033631,0.168235,0.129412 
105085.983807,69,6.622636,0.207059,0.155294 
105086.025207,1,0.041400,0.155294,0.207059 
105086.025591,9,0.000384,0.142353,0.245882 
105086.027745,53,0.002154,0.271765,0.194118 
105094.233100,45,8.205355,0.142353,0.310588 
105103.455432,74,9.222332,0.220000,0.103529 
105104.933917,2,1.478485,0.142353,0.103529 
105113.265983,12,8.332066,0.181176,0.129412 
105125.287537,55,12.021554,0.142353,0.194118 
105125.290746,27,0.003209,0.168235,0.362353 
105134.922044,14,9.631298,0.142353,0.414118 
105136.222058,34,1.300014,0.207059,0.168235 
105137.809488,29,1.587430,0.194118,1.164706 
105142.297977,52,4.488489,0.258824,0.362353 
105146.259191,80,3.961214,0.207059,0.155294 
105146.262770,16,0.003579,0.116471,0.103529 
105146.265991,21,0.003221,0.194118,0.155294 
105146.272056,11,0.006065,0.142353,0.155294 
105156.900367,12,10.628311,0.142353,0.401176 
105183.579803,8,26.679436,0.129412,0.116471 
105209.203378,13,25.623575,0.129412,0.142353 
105211.214449,14,2.011071,0.155294,0.142353 
105221.150007,3,9.935558,0.116471,0.388235 
105221.150744,9,0.000737,0.129412,0.323529 
105222.353515,53,1.202771,0.168235,0.362353 
105222.353892,5,0.000377,0.142353,0.310588 
105222.354858,35,0.000966,0.168235,0.284706 
105222.356254,26,0.001396,0.168235,0.245882 
105222.358708,29,0.002454,0.232941,0.194118 
105222.359280,4,0.000572,0.375294,0.258824 
105226.219407,13,3.860127,0.129412,0.103529 
105226.223568,8,0.004161,0.129412,0.103529 
105226.223893,8,0.000325,0.129412,0.129412 
105226.228135,11,0.004242,0.129412,0.090588 
105232.136471,8,5.908336,0.116471,0.271765 
105235.256803,18,3.120332,0.142353,0.245882 
105246.490705,22,11.233902,0.142353,0.362353 
105246.492064,34,0.001359,0.129412,0.388235 
105278.043247,642,31.551184,0.155294,0.155294 
105278.059394,41,0.016147,0.155294,0.077647 
105288.376139,10,10.316745,0.168235,0.090588 
105290.391109,24,2.014970,0.142353,0.220000 
105290.438695,7,0.047586,0.142353,0.090588 
105306.600784,24,16.162088,0.181176,0.103529 
105320.486218,6,13.885434,0.155294,0.064706 
105346.108315,29,25.622097,0.181176,0.983529 
105354.357965,16,8.249650,0.129412,0.181176 
105360.256759,16,5.898794,0.142353,0.051765 
105362.773173,6,2.516414,0.129412,0.569412 
105387.650017,46,24.876844,0.194118,0.155294 
105387.658867,11,0.008850,0.155294,0.207059 
105387.659199,2040,0.000332,0.207059,0.258824 
105388.481601,31,0.822402,0.181176,0.323529 
105390.281798,30,1.800197,0.168235,0.090588 
105394.963818,22,4.682020,0.168235,0.427059 
105394.964408,6,0.000590,0.155294,0.142353 
105400.923723,13,5.959315,0.168235,0.362353 
105400.926051,10,0.002328,0.155294,0.297647 
105402.056493,2,1.130442,0.116471,0.090588 
105402.060716,28,0.004223,0.194118,0.077647 
105402.280032,34,0.219316,0.181176,0.168235 
105402.280307,9,0.000275,0.245882,0.323529 
105402.280574,40,0.000267,0.245882,0.440000 
105402.281008,5,0.000434,0.349412,0.284706 
105402.281345,16,0.000337,0.181176,0.207059 
105402.282294,52,0.000949,0.310588,0.271765 
105402.282585,12,0.000291,0.142353,0.220000 
105402.282861,8,0.000276,0.142353,0.142353 
105402.283143,36,0.000282,0.323529,0.310588 
105402.283407,18,0.000264,0.194118,0.478824 
105402.284052,252,0.000645,0.841176,0.880000 
105402.284658,25,0.000606,0.155294,0.207059 
105402.284889,36,0.000231,0.181176,0.207059 
105402.285209,4,0.000320,0.116471,0.142353 
105402.285475,3,0.000266,0.116471,0.194118 
105402.286095,13,0.000620,0.168235,0.207059 
105402.286387,59,0.000292,0.452941,0.452941 
105402.286741,30,0.000354,0.168235,0.258824 
105402.287019,8,0.000278,0.129412,0.336471 
105402.287511,25,0.000492,0.168235,0.258824 
105402.288018,10,0.000507,0.207059,0.336471 
105402.288297,11,0.000279,0.142353,0.155294 
105402.288550,17,0.000253,0.194118,0.181176 
105402.288964,26,0.000414,0.155294,0.168235 
105402.289387,47,0.000423,0.194118,0.194118 
105402.289757,12,0.000370,0.116471,0.129412 
105402.290255,16,0.000498,0.220000,0.155294 
105402.291001,31,0.000746,0.194118,0.181176 
105402.292903,55,0.001902,0.297647,0.181176 
105452.439479,123,50.146576,0.194118,0.297647 
105458.080312,42,5.640833,0.271765,1.035294 
105476.581490,24,18.501179,0.168235,0.220000 
105487.000278,20,10.418788,0.181176,0.090588 
105497.198132,12,10.197854,0.168235,0.181176 
105498.364755,27,1.166623,0.207059,0.220000 
105509.278501,42,10.913746,0.220000,0.271765 
105509.284328,30,0.005827,0.207059,0.155294 
105509.287762,17,0.003434,0.155294,0.155294 
105509.288275,1,0.000513,0.116471,0.090588 
105529.262078,3,19.973803,0.142353,0.194118 
105538.962026,12,9.699948,0.155294,0.375294 
105541.176608,33,2.214582,0.155294,0.284706 
105541.606144,9,0.429536,0.129412,0.103529 
105542.910866,11,1.304722,0.168235,0.323529 
105542.913583,6,0.002717,0.129412,1.125882 
105542.915193,30,0.001610,0.142353,0.841176 
105557.737121,3,14.821928,0.129412,0.129412 
105559.485000,32,1.747879,0.245882,0.323529 
105561.511503,5,2.026503,0.142353,0.207059 
105561.511883,11,0.000380,0.155294,0.181176 
105561.519364,35,0.007481,0.245882,0.388235 
105561.532430,13,0.013066,0.155294,0.258824 
105579.309071,9,17.776642,0.129412,0.064706 
105587.139727,10,7.830656,0.142353,0.349412 
105587.140054,43,0.000327,0.168235,0.323529 
105593.042402,10,5.902348,0.142353,0.284706 
105603.693761,4,10.651359,0.116471,0.245882 
105603.696553,12,0.002792,0.155294,0.168235 
105607.748318,34,4.051765,0.232941,0.232941 
105607.849585,2,0.101267,0.129412,0.181176 
105624.686519,16,16.836933,0.142353,0.142353 
105626.080625,7,1.394106,0.116471,0.155294 
105626.220623,9,0.139998,0.142353,0.077647 
105626.964637,3,0.744014,0.142353,0.090588 
105638.581442,67,11.616805,0.168235,0.194118 
105638.582008,3,0.000566,0.129412,0.077647 
105638.729973,13,0.147965,0.142353,0.077647 
105638.732077,8,0.002104,0.142353,0.155294 
105638.732448,4,0.000371,0.129412,0.116471 
105638.732674,117,0.000226,0.284706,0.297647 
105638.733215,37,0.000541,0.168235,0.129412 
105638.738043,2,0.004828,0.116471,0.116471 
105653.358526,10,14.620483,0.142353,0.103529 
105668.164170,1,14.805644,0.116471,0.284706 
105668.165100,43,0.000930,0.168235,0.375294 
105692.143230,25,23.978130,0.181176,0.168235 
105692.144116,158,0.000886,0.245882,0.232941 
105692.145382,8,0.001266,0.142353,0.181176 
105692.146445,15,0.001063,0.181176,0.271765 
105692.147055,67,0.000610,0.284706,0.414118 
105692.147340,11,0.000285,0.155294,0.194118 
105692.147949,66,0.000609,0.388235,0.452941 
105692.148300,12,0.000351,0.142353,0.401176 
105692.148946,6,0.000646,0.142353,0.207059 
105692.154356,31,0.005410,0.168235,0.258824 
105707.005660,16,14.851304,0.155294,0.168235 
105709.465037,36,2.459377,0.207059,0.129412 
105709.467110,13,0.002073,0.181176,0.142353 
105709.504982,29,0.037872,0.155294,0.129412 
105714.715185,15,5.210203,0.155294,0.621176 
105716.270033,13,1.554848,0.116471,0.297647 
105716.270346,16625,0.000313,0.155294,0.427059 
105720.082025,4,3.811679,0.129412,0.168235 
105730.282942,38,10.200917,0.220000,0.815294 
105730.283787,93,0.000845,0.155294,0.375294 
105752.992061,5,22.708275,0.116471,0.194118 
105801.475080,69,48.483021,0.427059,0.504706 
105801.475844,39,0.000764,0.155294,0.284706 
105801.476126,62,0.000282,0.207059,0.375294 
105801.477543,33,0.001417,0.258824,0.465882 
105804.568367,34,3.090824,0.155294,0.349412 
105804.579182,10,0.010815,0.142353,0.103529 
105804.616143,83,0.036961,0.245882,0.168235 
105816.468582,15,11.852439,0.155294,0.181176 
105816.473348,22,0.004766,0.142353,0.129412 
105816.473844,19,0.000496,0.168235,0.116471 
105816.653044,4,0.179200,0.129412,0.077647 
105817.100094,14,0.447050,0.181176,0.168235 
105818.038249,4,0.938155,0.129412,0.621176 
105822.527674,5,4.489425,0.155294,0.181176 
105822.534519,12,0.006845,0.155294,0.142353 
105822.942678,30,0.408159,0.155294,0.271765 
105823.059061,21,0.116383,0.155294,0.220000 
105823.063686,21,0.004625,0.181176,0.245882 
105823.076740,52,0.013054,0.181176,0.440000 
105823.103431,5,0.026691,0.142353,0.181176 
105823.104954,1,0.001523,0.129412,0.116471 
105823.884970,1,0.780016,0.142353,0.310588 
105824.914945,6,1.029975,0.129412,0.724706 
105827.178597,19,2.263652,0.116471,0.336471 
105827.179390,7,0.000793,0.155294,0.634118 
105853.281985,6,26.102594,0.142353,0.194118 
105853.323381,74,0.041396,0.349412,0.440000 
105853.323773,10,0.000392,0.168235,0.427059 
105853.324482,178,0.000709,0.401176,1.540000 
105853.325209,1,0.000727,0.116471,0.258824 
105854.576492,26,1.251283,0.181176,0.155294 
105871.515691,12,16.939199,0.155294,0.103529 
105871.518498,19,0.002807,0.181176,0.517647 
105872.846038,7,1.327540,0.142353,0.427059 
105872.871165,10,0.025127,0.168235,0.362353 
105872.877045,20,0.005880,0.155294,0.258824 
105872.877670,27,0.000625,0.220000,0.323529 
105872.880200,102,0.002530,0.647059,0.983529 
105875.311079,12,2.430879,0.116471,0.245882 
105876.545139,32,1.234060,0.194118,0.465882 
105876.546125,38,0.000986,0.245882,0.970588 
